id,url,primaryTitle,originalTitle,type,description,primaryImage,thumbnails,trailer,contentRating,startYear,endYear,releaseDate,interests,countriesOfOrigin,externalLinks,spokenLanguages,filmingLocations,productionCompanies,budget,grossWorldwide,genres,isAdult,runtimeMinutes,averageRating,numVotes,metascore
tt0167261,https://www.imdb.com/title/tt0167261/,The Lord of the Rings: The Two Towers,The Lord of the Rings: The Two Towers,movie,"While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard.",https://m.media-amazon.com/images/M/MV5BMGQxMDdiOWUtYjc1Ni00YzM1LWE2NjMtZTg3Y2JkMjEzMTJjXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMGQxMDdiOWUtYjc1Ni00YzM1LWE2NjMtZTg3Y2JkMjEzMTJjXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMGQxMDdiOWUtYjc1Ni00YzM1LWE2NjMtZTg3Y2JkMjEzMTJjXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMGQxMDdiOWUtYjc1Ni00YzM1LWE2NjMtZTg3Y2JkMjEzMTJjXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=nuTU5XcZTLA,PG-13,2002,,2002-12-18,"['The Lord of the Rings', 'Action Epic', 'Adventure Epic', 'Dark Fantasy', 'Epic', 'Fantasy Epic', 'Quest', 'Sword & Sorcery', 'Adventure', 'Drama']","['NZ', 'US']","['http://www.lordoftherings.net/', 'https://www.facebook.com/lordoftheringstrilogy']",['en'],"['Hinuera Valley, Matamata, Waikato, New Zealand']","[{'id': 'co0046718', 'name': 'New Line Cinema'}, {'id': 'co0046203', 'name': 'WingNut Films'}, {'id': 'co0061706', 'name': 'The Saul Zaentz Company'}]",94000000.0,945185917.0,"['Adventure', 'Drama', 'Fantasy']",False,179,8.8,1973312,87.0
tt0109830,https://www.imdb.com/title/tt0109830/,Forrest Gump,Forrest Gump,movie,"The history of the United States from the 1950s to the '70s unfolds from the perspective of an Alabama man with an IQ of 75, who yearns to be reunited with his childhood sweetheart.",https://m.media-amazon.com/images/M/MV5BNDYwNzVjMTItZmU5YS00YjQ5LTljYjgtMjY2NDVmYWMyNWFmXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNDYwNzVjMTItZmU5YS00YjQ5LTljYjgtMjY2NDVmYWMyNWFmXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNDYwNzVjMTItZmU5YS00YjQ5LTljYjgtMjY2NDVmYWMyNWFmXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNDYwNzVjMTItZmU5YS00YjQ5LTljYjgtMjY2NDVmYWMyNWFmXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=Mj9IA9tTfio,PG-13,1994,,1994-07-06,"['Epic', 'Period Drama', 'Romantic Epic', 'Tragic Romance', 'Drama', 'Romance']",['US'],"['https://www.facebook.com/ForrestGump', 'https://www.instagram.com/forrestgumpfilm/']",['en'],"['Chippewa Square, Savannah, Georgia, USA']","[{'id': 'co0023400', 'name': 'Paramount Pictures'}, {'id': 'co0024369', 'name': 'The Steve Tisch Company'}, {'id': 'co0004317', 'name': 'Wendy Finerman Productions'}]",55000000.0,678226465.0,"['Drama', 'Romance']",False,142,8.8,2519721,82.0
tt0137523,https://www.imdb.com/title/tt0137523/,Fight Club,Fight Club,movie,An insomniac office worker and a devil-may-care soap maker form an underground fight club that evolves into much more.,https://m.media-amazon.com/images/M/MV5BOTgyOGQ1NDItNGU3Ny00MjU3LTg2YWEtNmEyYjBiMjI1Y2M5XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BOTgyOGQ1NDItNGU3Ny00MjU3LTg2YWEtNmEyYjBiMjI1Y2M5XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BOTgyOGQ1NDItNGU3Ny00MjU3LTg2YWEtNmEyYjBiMjI1Y2M5XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BOTgyOGQ1NDItNGU3Ny00MjU3LTg2YWEtNmEyYjBiMjI1Y2M5XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=BdJKm16Co6M,R,1999,,1999-10-15,"['Dark Comedy', 'Psychological Drama', 'Psychological Thriller', 'Workplace Drama', 'Crime', 'Drama', 'Thriller']","['DE', 'US']","['https://www.facebook.com/FightClub', 'https://www.foxmovies.com/movies/fight-club']",['en'],"['240 North Neptune Avenue, Los Angeles, California, USA']","[{'id': 'co0017497', 'name': 'Fox 2000 Pictures'}, {'id': 'co0867908', 'name': 'Regency Enterprises'}, {'id': 'co0038102', 'name': 'Linson Films'}]",63000000.0,102438967.0,"['Crime', 'Drama', 'Thriller']",False,139,8.8,2641980,67.0
tt1375666,https://www.imdb.com/title/tt1375666/,Inception,Inception,movie,"A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a CEO, but his tragic past may doom the project and his team to disaster.",https://m.media-amazon.com/images/M/MV5BMjAxMzY3NjcxNF5BMl5BanBnXkFtZTcwNTI5OTM0Mw@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMjAxMzY3NjcxNF5BMl5BanBnXkFtZTcwNTI5OTM0Mw@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjAxMzY3NjcxNF5BMl5BanBnXkFtZTcwNTI5OTM0Mw@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjAxMzY3NjcxNF5BMl5BanBnXkFtZTcwNTI5OTM0Mw@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=Jvurpf91omw,PG-13,2010,,2010-07-16,"['Action Epic', 'Adventure Epic', 'Epic', 'Psychological Thriller', 'Sci-Fi Epic', 'Adventure', 'Sci-Fi', 'Thriller']","['US', 'GB']","['http://wwws.warnerbros.co.jp/inception/', 'http://inceptionmovie.warnerbros.com/']","['en', 'ja', 'fr']","['Fortress Mountain, Kananaskis Country, Alberta, Canada']","[{'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co1041831', 'name': 'Legendary Pictures'}, {'id': 'co0147954', 'name': 'Syncopy'}]",160000000.0,839796627.0,"['Adventure', 'Sci-Fi', 'Thriller']",False,148,8.8,2849077,74.0
tt0080684,https://www.imdb.com/title/tt0080684/,Star Wars: Episode V - The Empire Strikes Back,Star Wars: Episode V - The Empire Strikes Back,movie,"After the Empire overpowers the Rebel Alliance, Luke Skywalker begins training with Jedi Master Yoda, while Darth Vader and bounty hunter Boba Fett pursue his friends across the galaxy.",https://m.media-amazon.com/images/M/MV5BMTkxNGFlNDktZmJkNC00MDdhLTg0MTEtZjZiYWI3MGE5NWIwXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTkxNGFlNDktZmJkNC00MDdhLTg0MTEtZjZiYWI3MGE5NWIwXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTkxNGFlNDktZmJkNC00MDdhLTg0MTEtZjZiYWI3MGE5NWIwXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTkxNGFlNDktZmJkNC00MDdhLTg0MTEtZjZiYWI3MGE5NWIwXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=JNwNXF9Y6kY,PG,1980,,1980-06-18,"['Star Wars', 'Adventure Epic', 'Fantasy Epic', 'Sci-Fi Epic', 'Space Sci-Fi', 'Sword & Sorcery', 'Adventure', 'Fantasy', 'Sci-Fi']",['US'],"['https://www.lucasfilm.com/productions/episode-v/', 'https://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back']",['en'],"['Hardangerjøkulen Glacier, Finse, Norway']","[{'id': 'co0071326', 'name': 'Lucasfilm'}]",18000000.0,550016086.0,"['Adventure', 'Fantasy', 'Sci-Fi']",False,124,8.7,1516392,82.0
tt0133093,https://www.imdb.com/title/tt0133093/,The Matrix,The Matrix,movie,A computer hacker discovers that his life is nothing more than an elaborate simulation run by an evil AI.,https://m.media-amazon.com/images/M/MV5BN2NmN2VhMTQtMDNiOS00NDlhLTliMjgtODE2ZTY0ODQyNDRhXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BN2NmN2VhMTQtMDNiOS00NDlhLTliMjgtODE2ZTY0ODQyNDRhXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BN2NmN2VhMTQtMDNiOS00NDlhLTliMjgtODE2ZTY0ODQyNDRhXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BN2NmN2VhMTQtMDNiOS00NDlhLTliMjgtODE2ZTY0ODQyNDRhXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=nUEQNVV3Gfs,R,1999,,1999-03-31,"['The Matrix', 'Action Epic', 'Artificial Intelligence', 'Cyberpunk', 'Dystopian Sci-Fi', 'Gun Fu', 'Martial Arts', 'Sci-Fi Epic', 'Action', 'Sci-Fi']","['US', 'AU']","['https://play.hbomax.com/feature/urn:hbo:feature:GXdu2VgPdq5uAuwEAADak', 'https://www.facebook.com/TheMatrixMovie/']",['en'],"['Nashville, Tennessee, USA']","[{'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co0108864', 'name': 'Village Roadshow Pictures'}, {'id': 'co0060075', 'name': 'Groucho Film Partnership'}]",63000000.0,473333509.0,"['Action', 'Sci-Fi']",False,136,8.7,2266147,73.0
tt0816692,https://www.imdb.com/title/tt0816692/,Interstellar,Interstellar,movie,"In a dystopian future where Earth has become near-uninhabitable, a team of astronauts embark on a mission to find a new home for humanity.",https://m.media-amazon.com/images/M/MV5BYzdjMDAxZGItMjI2My00ODA1LTlkNzItOWFjMDU5ZDJlYWY3XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BYzdjMDAxZGItMjI2My00ODA1LTlkNzItOWFjMDU5ZDJlYWY3XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BYzdjMDAxZGItMjI2My00ODA1LTlkNzItOWFjMDU5ZDJlYWY3XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BYzdjMDAxZGItMjI2My00ODA1LTlkNzItOWFjMDU5ZDJlYWY3XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=827FNDpQWrQ,PG-13,2014,,2014-11-07,"['Adventure Epic', 'Epic', 'Psychological Drama', 'Quest', 'Sci-Fi Epic', 'Space Sci-Fi', 'Time Travel', 'Adventure', 'Drama', 'Sci-Fi']","['US', 'GB', 'CA']","['https://www.facebook.com/Interstellar', 'https://twitter.com/Interstellar']",['en'],['Iceland'],"[{'id': 'co0023400', 'name': 'Paramount Pictures'}, {'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co1041831', 'name': 'Legendary Pictures'}]",165000000.0,764344535.0,"['Adventure', 'Drama', 'Sci-Fi']",False,169,8.7,2579990,74.0
tt0099685,https://www.imdb.com/title/tt0099685/,GoodFellas,GoodFellas,movie,"The story of Henry Hill and his life in the mafia, covering his relationship with his wife Karen and his mob partners Jimmy Conway and Tommy DeVito.",https://m.media-amazon.com/images/M/MV5BN2E5NzI2ZGMtY2VjNi00YTRjLWI1MDUtZGY5OWU1MWJjZjRjXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BN2E5NzI2ZGMtY2VjNi00YTRjLWI1MDUtZGY5OWU1MWJjZjRjXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BN2E5NzI2ZGMtY2VjNi00YTRjLWI1MDUtZGY5OWU1MWJjZjRjXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BN2E5NzI2ZGMtY2VjNi00YTRjLWI1MDUtZGY5OWU1MWJjZjRjXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=qWhS8Pjf-9c,R,1990,,1990-09-21,"['Docudrama', 'Gangster', 'True Crime', 'Biography', 'Crime', 'Drama']",['US'],['https://www.warnerbros.com/movies/goodfellas'],"['en', 'it', 'he', 'yi']","['Staten Island, New York City, New York, USA']","[{'id': 'co0002663', 'name': 'Warner Bros.'}]",25000000.0,47292032.0,"['Biography', 'Crime', 'Drama']",False,145,8.7,1404679,92.0
tt0073486,https://www.imdb.com/title/tt0073486/,One Flew Over the Cuckoo's Nest,One Flew Over the Cuckoo's Nest,movie,"A rebellious convict is sent to a psychiatric hospital for evaluation in 1963 Oregon, and encourages his docile companions to take more control of their lives and defy the tyrannical head nurse.",https://m.media-amazon.com/images/M/MV5BYjBkMjgzMzYtNzRiMS00NDc3LWE4YTUtZjYxYjZhNjNhYzhhXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BYjBkMjgzMzYtNzRiMS00NDc3LWE4YTUtZjYxYjZhNjNhYzhhXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BYjBkMjgzMzYtNzRiMS00NDc3LWE4YTUtZjYxYjZhNjNhYzhhXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BYjBkMjgzMzYtNzRiMS00NDc3LWE4YTUtZjYxYjZhNjNhYzhhXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=NWZXL_anruA,R,1975,,1975-11-21,"['Dark Comedy', 'Medical Drama', 'Psychological Drama', 'Drama']",['US'],[],['en'],"['Oregon State Mental Hospital - 2600 Center Street NE, Salem, Oregon, USA']","[{'id': 'co0066949', 'name': 'Fantasy Films'}, {'id': 'co0046377', 'name': 'N.V. Zvaluw'}]",3000000.0,109130852.0,['Drama'],False,133,8.6,1162651,84.0
tt0114369,https://www.imdb.com/title/tt0114369/,Seven,Se7en,movie,Two detectives try to track down a serial killer who chooses his victims based on the Seven Deadly Sins.,https://m.media-amazon.com/images/M/MV5BY2IzNzMxZjctZjUxZi00YzAxLTk3ZjMtODFjODdhMDU5NDM1XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BY2IzNzMxZjctZjUxZi00YzAxLTk3ZjMtODFjODdhMDU5NDM1XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BY2IzNzMxZjctZjUxZi00YzAxLTk3ZjMtODFjODdhMDU5NDM1XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BY2IzNzMxZjctZjUxZi00YzAxLTk3ZjMtODFjODdhMDU5NDM1XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=UKgMoL2JQ0I,R,1995,,1995-09-22,"['Cop Drama', 'Hard-boiled Detective', 'Police Procedural', 'Psychological Drama', 'Psychological Thriller', 'Serial Killer', 'Tragedy', 'Crime', 'Drama', 'Mystery']",['US'],['http://www.facebook.com/Se7en.Film'],['en'],"['Pacific Electric Building, Los Angeles, California, USA']","[{'id': 'co0027715', 'name': 'Arnold Kopelson Productions'}, {'id': 'co0078943', 'name': 'Cecchi Gori Pictures'}, {'id': 'co0043545', 'name': 'Juno Pix'}]",33000000.0,329813591.0,"['Crime', 'Drama', 'Mystery']",False,127,8.6,2044647,65.0
tt0038650,https://www.imdb.com/title/tt0038650/,It's a Wonderful Life,It's a Wonderful Life,movie,An angel is sent from Heaven to help a desperately frustrated businessman see the value of his own life.,https://m.media-amazon.com/images/M/MV5BMDM4OWFhYjEtNTE5Yy00NjcyLTg5N2UtZDQwNDZlYjlmNDU5XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMDM4OWFhYjEtNTE5Yy00NjcyLTg5N2UtZDQwNDZlYjlmNDU5XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMDM4OWFhYjEtNTE5Yy00NjcyLTg5N2UtZDQwNDZlYjlmNDU5XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMDM4OWFhYjEtNTE5Yy00NjcyLTg5N2UtZDQwNDZlYjlmNDU5XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=kWumEBO97l4,PG,1946,,1947-01-07,"['Feel-Good Romance', 'Holiday Family', 'Holiday Romance', 'Psychological Drama', 'Supernatural Fantasy', 'Drama', 'Family', 'Fantasy', 'Holiday', 'Romance']",['US'],['https://www.facebook.com/ItsAWonderfulLifeMovie'],"['en', 'fr']","['Beverly Hills High School - 241 Moreno Drive, Beverly Hills, California, USA']","[{'id': 'co0196361', 'name': 'Liberty Films (II)'}]",3180000.0,11497647.0,"['Drama', 'Family', 'Fantasy']",False,130,8.6,557068,89.0
tt0102926,https://www.imdb.com/title/tt0102926/,The Silence of the Lambs,The Silence of the Lambs,movie,A young FBI cadet is aided by a manipulative cannibal killer in her pursuit of a madman who skins his victims.,https://m.media-amazon.com/images/M/MV5BNDdhOGJhYzctYzYwZC00YmI2LWI0MjctYjg4ODdlMDExYjBlXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNDdhOGJhYzctYzYwZC00YmI2LWI0MjctYjg4ODdlMDExYjBlXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNDdhOGJhYzctYzYwZC00YmI2LWI0MjctYjg4ODdlMDExYjBlXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNDdhOGJhYzctYzYwZC00YmI2LWI0MjctYjg4ODdlMDExYjBlXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=Msigx2eqO6s,R,1991,,1991-02-14,"['Police Procedural', 'Psychological Drama', 'Psychological Horror', 'Psychological Thriller', 'Serial Killer', 'Crime', 'Drama', 'Horror', 'Thriller']",['US'],['https://www.facebook.com/TheSilenceOfTheLambsMovie/'],"['en', 'la']","['Bimini Airport, South Bimini Island, Bimini Islands, Bahamas']","[{'id': 'co0165563', 'name': 'Strong Heart/Demme Production'}, {'id': 'co0001995', 'name': 'Orion Pictures'}]",19000000.0,273138318.0,"['Crime', 'Drama', 'Horror']",False,118,8.6,1738870,86.0
tt0120815,https://www.imdb.com/title/tt0120815/,Saving Private Ryan,Saving Private Ryan,movie,"Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.",https://m.media-amazon.com/images/M/MV5BZGZhZGQ1ZWUtZTZjYS00MDJhLWFkYjctN2ZlYjE5NWYwZDM2XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BZGZhZGQ1ZWUtZTZjYS00MDJhLWFkYjctN2ZlYjE5NWYwZDM2XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BZGZhZGQ1ZWUtZTZjYS00MDJhLWFkYjctN2ZlYjE5NWYwZDM2XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BZGZhZGQ1ZWUtZTZjYS00MDJhLWFkYjctN2ZlYjE5NWYwZDM2XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=RYExstiQlLc,R,1998,,1998-07-24,"['Action Epic', 'Epic', 'Period Drama', 'Tragedy', 'War Epic', 'Drama', 'War']",['US'],"['https://www.facebook.com/SavingPrivateRyanMovie/', 'https://twitter.com/SavingPFCRyan']","['en', 'fr', 'de', 'cs']","['Curracloe Beach, Ballinesker, County Wexford, Ireland']","[{'id': 'co0819670', 'name': 'DreamWorks Pictures'}, {'id': 'co0023400', 'name': 'Paramount Pictures'}, {'id': 'co0009119', 'name': 'Amblin Entertainment'}]",70000000.0,482352390.0,"['Drama', 'War']",False,169,8.6,1653555,91.0
tt0047478,https://www.imdb.com/title/tt0047478/,Seven Samurai,Shichinin no samurai,movie,"Farmers from a village exploited by bandits hire a veteran samurai for protection, and he gathers six other samurai to join him.",https://m.media-amazon.com/images/M/MV5BZjliMWExOTMtZDQ3ZS00NWU3LWIyN2EtMjllNzk3ZTNlYzg4XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BZjliMWExOTMtZDQ3ZS00NWU3LWIyN2EtMjllNzk3ZTNlYzg4XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BZjliMWExOTMtZDQ3ZS00NWU3LWIyN2EtMjllNzk3ZTNlYzg4XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BZjliMWExOTMtZDQ3ZS00NWU3LWIyN2EtMjllNzk3ZTNlYzg4XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=fRUsjrkGs_A,Not Rated,1954,,1956-11-19,"['Japanese', 'Action Epic', 'Epic', 'Period Drama', 'Samurai', 'Action', 'Drama']",['JP'],[],['ja'],"['Izu Peninsula, Shizuoka, Japan']","[{'id': 'co0002219', 'name': 'Toho'}]",125000000.0,1130429.0,"['Action', 'Drama']",False,207,8.6,404161,98.0
tt0120689,https://www.imdb.com/title/tt0120689/,The Green Mile,The Green Mile,movie,A death row guard learns that a gentle giant in his charge possesses a mysterious gift.,https://m.media-amazon.com/images/M/MV5BMTUxMzQyNjA5MF5BMl5BanBnXkFtZTYwOTU2NTY3.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTUxMzQyNjA5MF5BMl5BanBnXkFtZTYwOTU2NTY3._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTUxMzQyNjA5MF5BMl5BanBnXkFtZTYwOTU2NTY3._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTUxMzQyNjA5MF5BMl5BanBnXkFtZTYwOTU2NTY3._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=Bg7epsq0OIQ,R,1999,,1999-12-10,"['Period Drama', 'Prison Drama', 'Psychological Drama', 'Supernatural Fantasy', 'Tragedy', 'Crime', 'Drama', 'Fantasy', 'Mystery']",['US'],"['https://www.facebook.com/TheGreenMileOfficial', 'http://www.thegreenmile.com/']","['en', 'fr']","['Tennessee State Penitentiary, Nashville, Tennessee, USA']","[{'id': 'co0040620', 'name': 'Castle Rock Entertainment'}, {'id': 'co0029398', 'name': 'Darkwoods Productions'}]",60000000.0,286801374.0,"['Crime', 'Drama', 'Fantasy']",False,189,8.6,1575799,61.0
tt0317248,https://www.imdb.com/title/tt0317248/,City of God,Cidade de Deus,movie,"In the slums of Rio, two kids' paths diverge as one struggles to become a photographer and the other a kingpin.",https://m.media-amazon.com/images/M/MV5BYjY4NGI5OTUtY2ZlZS00Zjk4LTk5N2MtN2JmYWVjNGNmMGRlXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BYjY4NGI5OTUtY2ZlZS00Zjk4LTk5N2MtN2JmYWVjNGNmMGRlXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BYjY4NGI5OTUtY2ZlZS00Zjk4LTk5N2MtN2JmYWVjNGNmMGRlXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BYjY4NGI5OTUtY2ZlZS00Zjk4LTk5N2MtN2JmYWVjNGNmMGRlXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=dcUOO4Itgmw,R,2002,,2004-02-13,"['Portuguese', 'Caper', 'Coming-of-Age', 'Epic', 'Gangster', 'Political Drama', 'Psychological Drama', 'Crime', 'Drama']","['BR', 'FR']","['https://www.facebook.com/CityofGod', 'http://www.miramax.com/movie/city-of-god']",['pt'],"['Rio de Janeiro, Rio de Janeiro, Brazil']","[{'id': 'co0069394', 'name': 'O2 Filmes'}, {'id': 'co0018942', 'name': 'VideoFilmes'}, {'id': 'co0026273', 'name': 'Globo Filmes'}]",3300000.0,30685656.0,"['Crime', 'Drama']",False,130,8.6,877701,79.0
